genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_001437485.1,custom,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046 (firmicutes),Lactobacillus,delbrueckii,DSM 26046,GCF_001437485.1,134,1749240,13054.0,64087,23232,12458,60268.283,211,116322,3.6637053806224418,ASM143748v1,1217420,,GCF_001437485.1,GCA_001437485.1,yes,SAMN02797789,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,134,0.5030361757105943,1749240,1.0,0.0,1.0,1.0
GCF_002285775.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,KCTC 3034,GCF_002285775.1,1,2237608,2237608.0,2237608,2237608,2237608,2237608.0,2237608,2237608,100.0,ASM228577v1,29397,,GCF_002285775.1,GCA_002285775.1,yes,SAMN07513435,Korea University,2017-09-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4904210210188737,2237608,2.0,0.0,2.0,2.0
GCF_017584225.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,MAG_rmk202_ldel,GCF_017584225.1,3,2184491,728163.7,2166765,2166765,2166765,2149255.447,7994,2166765,99.18855239046532,ASM1758422v1,29397,,GCF_017584225.1,GCA_017584225.1,yes,SAMN13284946,University of Lausanne,2021-03-25,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,3,0.4894687137644422,2184491,2.0,0.0,3.0,4.0
GCF_021091115.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,CIDCA 133,GCF_021091115.1,2,2134009,1067004.5,2127785,2127785,2127785,2121597.306,6224,2127785,99.70834237343892,ASM2109111v1,29397,,GCF_021091115.1,GCA_021091115.1,yes,SAMN15082156,UFMG,2021-12-07,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,2,0.4955105625140287,2134009,0.0,0.0,0.0,0.0
GCF_900322585.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,Lactobacillus delbrueckii subsp. lactis1,GCF_900322585.1,1,2050316,2050316.0,2050316,2050316,2050316,2050316.0,2050316,2050316,100.0,Lactobacillus delbrueckii subsp. lactis,29397,,GCF_900322585.1,GCA_900322585.1,yes,SAMEA104703326,Agricultural University of Athens,2018-08-06,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4961118188610926,2050316,2.0,0.0,3.0,4.0
GCF_001888985.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,KCTC 3035,GCF_001888985.1,1,1972735,1972735.0,1972735,1972735,1972735,1972735.0,1972735,1972735,100.0,ASM188898v1,29397,,GCF_001888985.1,GCA_001888985.1,yes,SAMN05945927,Korea University,2016-12-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.5001979485333813,1972735,0.0,0.0,0.0,0.0
GCF_021134505.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1372,GCF_021134505.1,122,1963158,16091.5,181958,31100,15640,225593.742,200,465463,9.268637572727208,ASM2113450v1,29397,,GCF_021134505.1,GCA_021134505.1,yes,SAMN23014236,Agroscope,2021-12-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,122,0.4979441287965614,1963158,1.0,1.0,1.0,1.0
GCF_021134535.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,DSM 20073,GCF_021134535.1,141,1891622,13415.8,84549,41510,13841,146813.186,204,420068,4.46965619981159,ASM2113453v1,29397,,GCF_021134535.1,GCA_021134535.1,yes,SAMN23014238,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,141,0.5002421202544695,1891622,0.0,0.0,0.0,0.0
GCF_021134315.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,NCIMB 8964,GCF_021134315.1,105,1888641,17987.1,84101,42647,15823,147921.485,208,419708,4.452990271840969,ASM2113431v1,29397,,GCF_021134315.1,GCA_021134315.1,yes,SAMN23014247,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,105,0.5002231763474371,1888641,0.0,0.0,0.0,0.0
GCF_021134395.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,NCIMB 8183,GCF_021134395.1,99,1879500,18984.8,80278,43500,20754,148500.484,208,419708,4.27124235168928,ASM2113439v1,29397,,GCF_021134395.1,GCA_021134395.1,yes,SAMN23014245,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,99,0.5009859005054536,1879500,0.0,0.0,0.0,0.0
GCF_021134005.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,FAM 24852,GCF_021134005.1,148,1940689,13112.8,66166,27685,13417,63923.706,200,126543,3.409407689743179,ASM2113400v1,29397,,GCF_021134005.1,GCA_021134005.1,yes,SAMN23014263,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,148,0.497087889919508,1940689,1.0,1.0,1.0,1.0
GCF_021134035.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,FAM 24850,GCF_021134035.1,152,1939596,12760.5,66166,27685,13417,63324.457,200,126543,3.4113289571642755,ASM2113403v1,29397,,GCF_021134035.1,GCA_021134035.1,yes,SAMN23014261,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,152,0.4971215655218922,1939596,1.0,1.0,1.0,1.0
GCF_021134475.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,DSM 20355,GCF_021134475.1,134,1885416,14070.3,63764,36686,14591,141495.076,200,420205,3.3819592068806035,ASM2113447v1,29397,,GCF_021134475.1,GCA_021134475.1,yes,SAMN23014240,Agroscope,2021-12-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,134,0.5001835138770436,1885416,0.0,0.0,0.0,0.0
GCF_021134075.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,FAM 24849,GCF_021134075.1,153,1939363,12675.6,59314,24684,12638,62099.786,201,126543,3.058426916466902,ASM2113407v1,29397,,GCF_021134075.1,GCA_021134075.1,yes,SAMN23014260,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,153,0.4970864144567056,1939363,1.0,1.0,1.0,1.0
GCF_021134055.1,custom,Lactobacillus delbrueckii subsp. lactis (firmicutes),Lactobacillus,delbrueckii,FAM 24851,GCF_021134055.1,197,2022889,10268.5,50518,35548,15206,59968.788,200,121570,2.497319427808446,ASM2113405v1,29397,,GCF_021134055.1,GCA_021134055.1,yes,SAMN23014262,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,197,0.4955936781504076,2022889,0.0,0.0,0.0,0.0
GCF_000409675.1,custom,Lactobacillus delbrueckii subsp. lactis CRL581 (firmicutes),Lactobacillus,delbrueckii,CRL581,GCF_000409675.1,16,2136818,133551.1,336559,217000,68928,493658.244,2146,874866,15.750475707336795,lla_2.6,1269760,,GCF_000409675.1,GCA_000409675.1,yes,SAMN02469459,CERELA-CONICET,2013-06-10,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,16,0.4445221820482605,2136818,2.0,0.0,3.0,4.0
GCF_002278095.1,custom,Lactobacillus delbrueckii subsp. lactis DSM 20072 (firmicutes),Lactobacillus,delbrueckii,DSM 20072,GCF_002278095.1,1,2165984,2165984.0,2165984,2165984,2165984,2165984.0,2165984,2165984,100.0,ASM227809v1,888027,,GCF_002278095.1,GCA_002278095.1,yes,SAMN07515627,Korea University,2017-08-30,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4904500679598741,2165984,3.0,0.0,3.0,3.0
GCF_000192165.1,custom,Lactobacillus delbrueckii subsp. lactis DSM 20072 (firmicutes),Lactobacillus,delbrueckii,DSM 20072,GCF_000192165.1,26,2071079,79656.9,2038844,2038844,2038844,2007136.931,517,2038844,98.44356492437034,ASM19216v1,888027,,GCF_000192165.1,GCA_000192165.1,yes,SAMN00253996,Baylor College of Medicine,2011-03-16,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,26,0.4510687424284636,2071079,3.0,0.0,3.0,3.0
GCF_001888965.1,custom,Lactobacillus delbrueckii subsp. sunkii (firmicutes),Lactobacillus,delbrueckii,JCM 17838,GCF_001888965.1,1,2004337,2004337.0,2004337,2004337,2004337,2004337.0,2004337,2004337,100.0,ASM188896v1,1050107,,GCF_001888965.1,GCA_001888965.1,yes,SAMN06066454,Korea University,2016-12-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.5007920324775724,2004337,2.0,0.0,2.0,2.0
GCF_001190005.1,custom,Lactobacillus delbrueckii subsp. sunkii (firmicutes),Lactobacillus,delbrueckii,JCM 17838,GCF_001190005.1,32,1945263,60789.5,121749,77637,30280,173261.026,858,366810,6.258742391131688,ASM119000v1,1050107,,GCF_001190005.1,GCA_001190005.1,yes,SAMN03852102,"ChunLab, Inc",2015-07-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,32,0.5009512852503749,1945263,2.0,1.0,2.0,2.0
GCF_021134645.1,custom,Lactobacillus delbrueckii subsp. sunkii (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 266,GCF_021134645.1,162,2108476,13015.3,71753,36340,15996,92046.266,201,253686,3.403074068663812,ASM2113464v1,1050107,,GCF_021134645.1,GCA_021134645.1,yes,SAMN23014232,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,162,0.4969878718088325,2108476,1.0,1.0,3.0,3.0
