genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_011009765.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,D4,GCF_011009765.1,113,1934716,17121.4,91006,26835,12797,101770.175,221,264058,4.703842837915229,ASM1100976v1,1598,,GCF_011009765.1,GCA_011009765.1,yes,SAMN10822529,University of Surrey,2020-02-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,113,0.3885717593693338,1934716,1.0,0.0,1.0,1.0
GCF_003053005.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,DS12_10,GCF_003053005.1,95,2102335,22129.8,86264,49653,20190,131916.648,201,346740,4.103247103815519,ASM305300v1,1598,,GCF_003053005.1,GCA_003053005.1,yes,SAMN05942019,USFDA,2018-04-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,95,0.3852183405594256,2102335,1.0,0.0,1.0,1.0
GCF_020785945.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,11A,GCF_020785945.1,148,2437899,16472.3,85586,40588,27199,82309.068,201,164716,3.5106458471003106,ASM2078594v1,1598,,GCF_020785945.1,GCA_020785945.1,yes,SAMN22258580,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,148,0.3823948408034951,2437899,1.0,1.0,1.0,1.0
GCF_020784375.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,R.n.2-A,GCF_020784375.1,127,2336059,18394.2,97879,54949,24665,111352.625,200,239481,4.189919860756942,ASM2078437v1,1598,,GCF_020784375.1,GCA_020784375.1,yes,SAMN22258657,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,127,0.3824535253604468,2336059,3.0,2.0,4.0,4.0
GCF_020784465.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,R.n.3-A,GCF_020784465.1,119,2329924,19579.2,97880,54949,22334,110739.934,200,239481,4.2009953972747605,ASM2078446v1,1598,,GCF_020784465.1,GCA_020784465.1,yes,SAMN22258658,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,119,0.3824631189686874,2329924,3.0,2.0,4.0,4.0
GCF_020784435.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,R.n.1-B,GCF_020784435.1,138,2341205,16965.3,95718,50067,24665,98761.91,200,239467,4.088407465386414,ASM2078443v1,1598,,GCF_020784435.1,GCA_020784435.1,yes,SAMN22258656,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,138,0.3822616985697536,2341205,3.0,2.0,4.0,4.0
GCF_020784875.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,PM_Patrick_1_1,GCF_020784875.1,117,2162028,18478.9,80397,51833,24250,118273.168,204,319521,3.718591988632895,ASM2078487v1,1598,,GCF_020784875.1,GCA_020784875.1,yes,SAMN22258635,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,117,0.3849279472791286,2162028,1.0,0.0,1.0,1.0
GCF_020784805.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,PM_Patrick_6_1,GCF_020784805.1,124,2159483,17415.2,81080,51825,23489,118219.066,200,319513,3.754602374735064,ASM2078480v1,1598,,GCF_020784805.1,GCA_020784805.1,yes,SAMN22258636,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,124,0.3849847394029034,2159483,1.0,0.0,1.0,1.0
GCF_009733655.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,G02_USFQ,GCF_009733655.1,106,2281145,21520.2,71175,38394,20956,83091.65,207,176478,3.1201436120895427,ASM973365v1,1598,,GCF_009733655.1,GCA_009733655.1,yes,SAMN13161644,Universidad San Francisco de Quito,2019-12-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,106,0.3843429505796431,2281145,2.0,1.0,2.0,2.0
GCF_009649095.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,Rat19,GCF_009649095.1,98,2101955,21448.5,69801,40133,25638,65992.382,214,142184,3.320765668151792,ASM964909v1,1598,,GCF_009649095.1,GCA_009649095.1,yes,SAMN13186406,University of Wisconsin - Madison,2019-11-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,98,0.3858203434421764,2101955,2.0,1.0,2.0,2.0
GCF_910574445.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,A12_4.LR.DSS,GCF_910574445.1,69,2175666,31531.4,67722,38817,20453,68818.274,305,145361,3.11270204158175,MGBC000027,1598,,GCF_910574445.1,GCA_910574445.1,yes,SAMEA8801270,UNIVERSITY OF CAMBRIDGE,2021-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,69,0.3852507691897561,2175666,2.0,0.0,2.0,2.0
GCF_020784455.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,FUA 3048,GCF_020784455.1,126,2088818,16577.9,69581,36052,18681,70805.937,200,162074,3.3311183645487543,ASM2078445v1,1598,,GCF_020784455.1,GCA_020784455.1,yes,SAMN22258655,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,126,0.3863922084164345,2088818,1.0,1.0,1.0,1.0
GCF_009733615.2,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,G01_USFQ,GCF_009733615.2,112,2282869,20382.8,66606,40129,28872,79203.782,206,176478,2.917644420244876,ASM973361v2,1598,,GCF_009733615.2,GCA_009733615.2,yes,SAMN13161586,Universidad San Francisco de Quito,2019-12-06,na,minor,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,112,0.3837903094746128,2282869,2.0,1.0,2.0,2.0
GCF_003061685.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,DS14_10,GCF_003061685.1,106,1977819,18658.7,66440,30314,17243,64037.728,223,110553,3.359255826746532,ASM306168v1,1598,,GCF_003061685.1,GCA_003061685.1,yes,SAMN05942021,USFDA,2018-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,106,0.3869919340445207,1977819,1.0,1.0,1.0,1.0
GCF_002254255.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,103b,GCF_002254255.1,97,2216642,22852.0,65647,43750,31090,70206.118,213,149982,2.9615517526059687,ASM225425v1,1598,,GCF_002254255.1,GCA_002254255.1,yes,SAMN06848373,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,97,0.3828692229056383,2216642,3.0,2.0,3.0,3.0
GCF_020784295.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,M_2,GCF_020784295.1,183,2094037,11442.8,65358,42759,20131,87633.374,200,258069,3.121148289165855,ASM2078429v1,1598,,GCF_020784295.1,GCA_020784295.1,yes,SAMN22258662,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,183,0.3863842902489307,2094037,2.0,1.0,2.0,2.0
GCF_002253905.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,111v,GCF_002253905.1,98,2192953,22377.1,65254,37608,24590,62950.439,202,127298,2.9756223685596543,ASM225390v1,1598,,GCF_002253905.1,GCA_002253905.1,yes,SAMN06848391,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,98,0.3830788895156439,2192953,3.0,2.0,3.0,3.0
GCF_002253965.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,111b,GCF_002253965.1,91,2180980,23966.8,65254,42711,23435,69440.624,225,149982,2.991957743766564,ASM225396v1,1598,,GCF_002253965.1,GCA_002253965.1,yes,SAMN06848388,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,91,0.382691725737971,2180980,3.0,2.0,3.0,3.0
GCF_003061745.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,DS13_10,GCF_003061745.1,114,1956319,17160.7,64550,29867,15096,62455.631,208,110586,3.299564130389778,ASM306174v1,1598,,GCF_003061745.1,GCA_003061745.1,yes,SAMN05942020,USFDA,2018-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,114,0.3867114719020773,1956319,1.0,1.0,1.0,1.0
GCF_004794115.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,NM12_1-47,GCF_004794115.1,92,2022610,21984.9,64344,24855,12806,62536.07,305,122321,3.181236125600091,ASM479411v1,1598,,GCF_004794115.1,GCA_004794115.1,yes,SAMN10878294,University of Toronto,2019-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,92,0.3866603052491583,2022610,1.0,0.0,1.0,1.0
GCF_009649445.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,L1600-1,GCF_009649445.1,80,2066036,25825.5,64150,44295,16210,80885.664,207,154063,3.1049797776999046,ASM964944v1,1598,,GCF_009649445.1,GCA_009649445.1,yes,SAMN13186400,University of Wisconsin - Madison,2019-11-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,80,0.386246899860409,2066036,1.0,1.0,1.0,1.0
GCF_020784595.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,C4,GCF_020784595.1,118,2152638,18242.7,76092,44108,20325,88545.61,200,187037,3.534825641840384,ASM2078459v1,1598,,GCF_020784595.1,GCA_020784595.1,yes,SAMN22258648,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,118,0.3858698025399533,2152638,1.0,0.0,1.0,1.0
GCF_020784605.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,C3,GCF_020784605.1,120,2154134,17951.1,78840,48053,20325,96878.984,200,187037,3.659939446663949,ASM2078460v1,1598,,GCF_020784605.1,GCA_020784605.1,yes,SAMN22258647,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,120,0.3859253881142027,2154134,1.0,0.0,1.0,1.0
GCF_910574215.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,A55_47.LR.DSS,GCF_910574215.1,67,2170642,32397.6,66831,40425,20865,71407.872,335,164589,3.078858697104359,MGBC000067,1598,,GCF_910574215.1,GCA_910574215.1,yes,SAMEA8801307,UNIVERSITY OF CAMBRIDGE,2021-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,67,0.3851657712326584,2170642,2.0,0.0,2.0,2.0
GCF_009733645.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,G03_USFQ,GCF_009733645.1,124,2260332,18228.5,62609,39007,20293,70788.763,207,176478,2.769902828434053,ASM973364v1,1598,,GCF_009733645.1,GCA_009733645.1,yes,SAMN13161645,Universidad San Francisco de Quito,2019-12-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,124,0.3840320802430793,2260332,2.0,1.0,2.0,2.0
GCF_020784935.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,M_Angie_1_1,GCF_020784935.1,120,2143373,17861.4,61856,35968,15050,78704.891,217,266118,2.885918596529862,ASM2078493v1,1598,,GCF_020784935.1,GCA_020784935.1,yes,SAMN22258632,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,120,0.3866233268777763,2143373,2.0,1.0,2.0,2.0
GCF_020785585.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,LMS11-3,GCF_020785585.1,135,1948738,14435.1,61083,26550,13944,65237.563,200,173995,3.134490116167489,ASM2078558v1,1598,,GCF_020785585.1,GCA_020785585.1,yes,SAMN22258598,Huazhong Agricultural University,2021-11-07,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,135,0.3871402928459341,1948738,1.0,1.0,1.0,1.0
GCF_003719715.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,UBLRU-87,GCF_003719715.1,21,1821307,86728.9,1763886,1763886,1763886,1708598.492,206,1763886,96.84726408013586,ASM371971v1,1598,,GCF_003719715.1,GCA_003719715.1,yes,SAMN10246080,Unique Biotech Limited,2018-11-10,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,21,0.3855127114758797,1821307,1.0,0.0,1.0,1.0
GCF_002253765.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,117w,GCF_002253765.1,107,2197888,20541.0,60318,42272,22881,72156.462,215,143315,2.7443618601129813,ASM225376v1,1598,,GCF_002253765.1,GCA_002253765.1,yes,SAMN06848397,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,107,0.382913961038961,2197888,3.0,2.0,3.0,3.0
GCF_002253785.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,117r,GCF_002253785.1,106,2191129,20671.0,59866,41915,22549,66042.78,226,175320,2.73219878884356,ASM225378v1,1598,,GCF_002253785.1,GCA_002253785.1,yes,SAMN06848396,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,106,0.3829076243343043,2191129,3.0,2.0,3.0,3.0
GCF_020784355.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,S_1_1,GCF_020784355.1,109,2406580,22078.7,59669,29735,21211,73885.367,200,171880,2.479410615894756,ASM2078435v1,1598,,GCF_020784355.1,GCA_020784355.1,yes,SAMN22258659,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,109,0.3859917393147121,2406580,2.0,2.0,2.0,2.0
GCF_020784415.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,S_5_1,GCF_020784415.1,108,2408098,22297.2,71614,30003,23170,76725.357,200,171880,2.9738822921658503,ASM2078441v1,1598,,GCF_020784415.1,GCA_020784415.1,yes,SAMN22258660,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,108,0.385962282265921,2408098,2.0,2.0,2.0,2.0
GCF_020785575.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,LMS11-1,GCF_020785575.1,132,1931817,14635.0,58776,31498,18784,58947.132,200,149660,3.042524214250108,ASM2078557v1,1598,,GCF_020785575.1,GCA_020785575.1,yes,SAMN22258599,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,132,0.3866085659252403,1931817,1.0,1.0,1.0,1.0
GCF_020785095.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,LTM_Jesus_1_1,GCF_020785095.1,124,2279358,18381.9,64762,48397,22070,81610.789,205,193120,2.8412386294737377,ASM2078509v1,1598,,GCF_020785095.1,GCA_020785095.1,yes,SAMN22258625,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,124,0.3857796800678085,2279358,1.0,0.0,1.0,1.0
GCF_002253975.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,111f,GCF_002253975.1,99,2182710,22047.6,58500,39282,22465,61639.451,245,127298,2.6801544868534988,ASM225397v1,1598,,GCF_002253975.1,GCA_002253975.1,yes,SAMN06848389,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,99,0.382787910441607,2182710,3.0,2.0,3.0,3.0
GCF_910574725.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,2.LR.Ymh,GCF_910574725.1,68,2170349,31916.9,62739,40873,26354,71210.18,350,164733,2.8907332415201425,MGBC000088,1598,,GCF_910574725.1,GCA_910574725.1,yes,SAMEA8801326,UNIVERSITY OF CAMBRIDGE,2021-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,68,0.3852237589438381,2170349,2.0,0.0,2.0,2.0
GCF_020785035.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,LTM_Jesus_5_1,GCF_020785035.1,135,2368786,17546.6,64890,33708,19203,78248.344,201,200189,2.739377892304328,ASM2078503v1,1598,,GCF_020785035.1,GCA_020785035.1,yes,SAMN22258626,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,135,0.3839333734664085,2368786,4.0,2.0,4.0,4.0
GCF_020784395.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,S_9_1,GCF_020784395.1,111,2443006,22009.1,59669,29735,21211,75064.352,200,171880,2.442441811440496,ASM2078439v1,1598,,GCF_020784395.1,GCA_020784395.1,yes,SAMN22258661,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,111,0.3857100637493317,2443006,2.0,1.0,2.0,2.0
GCF_020784305.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,M_20,GCF_020784305.1,187,2168211,11594.7,55504,33434,14010,69478.227,200,215001,2.559898460066848,ASM2078430v1,1598,,GCF_020784305.1,GCA_020784305.1,yes,SAMN22258663,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,187,0.3859481388112135,2168211,2.0,1.0,2.0,2.0
GCF_002253875.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,117n,GCF_002253875.1,103,2197567,21335.6,55150,42889,26372,67955.541,236,144272,2.509593564155268,ASM225387v1,1598,,GCF_002253875.1,GCA_002253875.1,yes,SAMN06848395,University of Alberta,2017-08-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,103,0.3829066417542673,2197567,3.0,2.0,3.0,3.0
GCF_910574795.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,A33_25_LR_DSS,GCF_910574795.1,86,2177009,25314.1,57860,35910,20900,64326.235,310,123358,2.65777495637363,MGBC000117,1598,,GCF_910574795.1,GCA_910574795.1,yes,SAMEA8801351,UNIVERSITY OF CAMBRIDGE,2021-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,86,0.3853603728785687,2177009,2.0,1.0,2.0,2.0
GCF_020784915.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,M_Angie_4_1,GCF_020784915.1,120,2142387,17853.2,57173,32407,14197,61520.35,202,177802,2.668658837082189,ASM2078491v1,1598,,GCF_020784915.1,GCA_020784915.1,yes,SAMN22258633,Huazhong Agricultural University,2021-11-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,120,0.3865594778160995,2142387,2.0,1.0,2.0,2.0
GCF_002156605.1,custom,Limosilactobacillus reuteri (firmicutes),Limosilactobacillus,reuteri,LR0,GCF_002156605.1,75,2148567,28647.6,52065,32982,17675,64017.387,271,175039,2.4232430266312384,ASM215660v1,1598,,GCF_002156605.1,GCA_002156605.1,yes,SAMN06364940,Cornell University,2017-05-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,75,0.3844515902925066,2148567,1.0,1.0,1.0,1.0
GCF_000410995.1,custom,Limosilactobacillus reuteri I5007 (firmicutes),Limosilactobacillus,reuteri,I5007,GCF_000410995.1,7,2093275,299039.3,1947706,1947706,1947706,1814727.472,6499,1947706,93.04587309359736,ASM41099v1,1340495,,GCF_000410995.1,GCA_000410995.1,yes,SAMN02603119,China Agricultural University,2013-06-14,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,7,0.3892918990576967,2093275,1.0,0.0,1.0,1.0
GCF_000010005.1,custom,Limosilactobacillus reuteri JCM 1112 (firmicutes),Limosilactobacillus,reuteri,JCM 1112,GCF_000010005.1,1,2039414,2039414.0,2039414,2039414,2039414,2039414.0,2039414,2039414,100.0,ASM1000v1,557433,,GCF_000010005.1,GCA_000010005.1,yes,SAMD00060920,Kitasato Institute for Life Sciences,2008-04-15,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,1,0.38878766155376,2039414,1.0,0.0,1.0,1.0
GCF_000179435.1,custom,Limosilactobacillus reuteri mlc3 (firmicutes),Limosilactobacillus,reuteri,mlc3,GCF_000179435.1,126,2018630,16020.9,53518,28954,15369,72943.341,102,228898,2.6512040344193832,ASM17943v1,863369,,GCF_000179435.1,GCA_000179435.1,yes,SAMN02471903,"Department of Food Science and Technology, Univ. Nebraska Lincoln",2010-07-13,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,126,0.3852508879784804,2018630,3.0,2.0,3.0,3.0
GCF_000160715.1,custom,Limosilactobacillus reuteri MM2-3 (firmicutes),Limosilactobacillus,reuteri,MM2-3,GCF_000160715.1,95,2015721,21218.1,311028,190544,124983,434786.967,201,795806,15.430111607707614,ASM16071v1,585517,,GCF_000160715.1,GCA_000160715.1,yes,SAMN00002242,Baylor College of Medicine,2009-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,95,0.373043690074172,2015721,1.0,0.0,1.0,1.0
GCF_000159475.2,custom,Limosilactobacillus reuteri MM4-1A (firmicutes),Limosilactobacillus,reuteri,MM4-1A,GCF_000159475.2,7,2067914,295416.3,464241,323681,136851,643128.614,18864,990100,22.44972469841589,ASM15947v2,548485,,GCF_000159475.2,GCA_000159475.2,yes,SAMN00001504,Human Microbiome Project,2011-03-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus reuteri,,Limosilactobacillus,7,0.3887555285181105,2067914,1.0,0.0,1.0,1.0
