genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_016466695.1,custom,Weissella confusa (firmicutes),Weissella,confusa,LMG 17696,GCF_016466695.1,42,2240899,53354.7,121581,69195,46634,182355.608,207,432045,5.425545729637971,ASM1646669v1,1583,,GCF_016466695.1,GCA_016466695.1,yes,SAMN14219502,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,42,0.4491304605874696,2240899,1.0,0.0,1.0,1.0
GCF_004766325.1,custom,Weissella confusa (firmicutes),Weissella,confusa,EJ52,GCF_004766325.1,40,2255217,56380.4,120112,83723,35368,142480.813,361,276576,5.325961980598763,ASM476632v1,1583,,GCF_004766325.1,GCA_004766325.1,yes,SAMN08627298,University of Saskatchewan,2019-04-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,40,0.4468230773357952,2255217,1.0,0.0,1.0,1.0
GCF_015594955.1,custom,Weissella confusa (firmicutes),Weissella,confusa,Wcp3a,GCF_015594955.1,45,2226747,49483.3,119794,79481,35509,117510.8,560,212244,5.379775969160394,ASM1559495v1,1583,,GCF_015594955.1,GCA_015594955.1,yes,SAMN15393801,Universidad Nacional Autonoma de Mexico,2020-11-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,45,0.4466519995311546,2226747,1.0,0.0,1.0,1.0
GCF_015548055.1,custom,Weissella confusa (firmicutes),Weissella,confusa,1001271B_151109_G12,GCF_015548055.1,31,2262214,72974.6,125609,79255,51770,198228.724,1238,478108,5.552480888191833,ASM1554805v1,1583,,GCF_015548055.1,GCA_015548055.1,yes,SAMN15532707,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,31,0.4463896872709655,2262214,1.0,1.0,1.0,1.0
GCF_004766405.1,custom,Weissella confusa (firmicutes),Weissella,confusa,VTT E-153457,GCF_004766405.1,127,2340566,18429.7,113053,64122,28794,151436.509,241,277002,4.830156466427352,ASM476640v1,1583,,GCF_004766405.1,GCA_004766405.1,yes,SAMN08627294,University of Saskatchewan,2019-04-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,127,0.4477711801333524,2340566,1.0,0.0,1.0,1.0
GCF_004766335.1,custom,Weissella confusa (firmicutes),Weissella,confusa,CCUG 61560,GCF_004766335.1,33,2267867,68723.2,108863,78491,52844,157920.992,551,317361,4.800237403692544,ASM476633v1,1583,,GCF_004766335.1,GCA_004766335.1,yes,SAMN08627306,University of Saskatchewan,2019-04-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,33,0.44687761672091,2267867,1.0,0.0,1.0,1.0
GCF_016466215.1,custom,Weissella confusa (firmicutes),Weissella,confusa,BCC 4230,GCF_016466215.1,50,2244313,44886.3,106750,64829,28272,111824.09,340,218617,4.756466678221799,ASM1646621v1,1583,,GCF_016466215.1,GCA_016466215.1,yes,SAMN14219526,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,50,0.4483532377168425,2244313,1.0,0.0,1.0,1.0
GCF_016465835.1,custom,Weissella confusa (firmicutes),Weissella,confusa,CCUG 61560,GCF_016465835.1,47,2260389,48093.4,106689,64236,42560,147623.035,207,317365,4.719939797972827,ASM1646583v1,1583,,GCF_016465835.1,GCA_016465835.1,yes,SAMN14219542,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,47,0.4469761620676795,2260389,1.0,0.0,1.0,1.0
GCF_004766215.1,custom,Weissella confusa (firmicutes),Weissella,confusa,EJ12,GCF_004766215.1,75,2272732,30303.1,105199,65629,35542,120600.839,247,251904,4.628746372207546,ASM476621v1,1583,,GCF_004766215.1,GCA_004766215.1,yes,SAMN08627297,University of Saskatchewan,2019-04-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,75,0.4465071112652086,2272732,1.0,0.0,1.0,1.0
GCF_016466545.1,custom,Weissella confusa (firmicutes),Weissella,confusa,LMG 27187,GCF_016466545.1,99,2330935,23544.8,103755,52841,34212,146185.99,201,287663,4.451218073434051,ASM1646654v1,1583,,GCF_016466545.1,GCA_016466545.1,yes,SAMN14219509,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,99,0.445812946306954,2330935,1.0,0.0,1.0,1.0
GCF_007991875.1,custom,Weissella confusa (firmicutes),Weissella,confusa,NBRC 106469,GCF_007991875.1,41,2192057,53464.8,97969,77283,52816,121514.894,585,216233,4.469272468735986,ASM799187v1,1583,,GCF_007991875.1,GCA_007991875.1,yes,SAMD00171879,National Institute of Technology and Evaluation Biological Resource Center,2019-07-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,41,0.447287638961943,2192057,1.0,1.0,1.0,1.0
GCF_014845385.1,custom,Weissella confusa (firmicutes),Weissella,confusa,AP10A,GCF_014845385.1,56,2323915,41498.5,95122,46700,32208,120470.556,601,321002,4.093178967389083,ASM1484538v1,1583,,GCF_014845385.1,GCA_014845385.1,yes,SAMN09580334,CSIR-Institute of Microbial Technology,2020-10-05,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,56,0.4468455171553176,2323915,1.0,0.0,1.0,1.0
GCF_016466195.1,custom,Weissella confusa (firmicutes),Weissella,confusa,CCUG 17582,GCF_016466195.1,82,2340659,28544.6,93766,78051,31771,155710.592,204,311891,4.005965841243855,ASM1646619v1,1583,,GCF_016466195.1,GCA_016466195.1,yes,SAMN14219528,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,82,0.445562980340152,2340659,1.0,0.0,1.0,1.0
GCF_004766225.1,custom,Weissella confusa (firmicutes),Weissella,confusa,VTT E-163496,GCF_004766225.1,88,2318994,26352.2,82115,52447,22269,112332.583,243,260415,3.540975095235261,ASM476622v1,1583,,GCF_004766225.1,GCA_004766225.1,yes,SAMN08627296,University of Saskatchewan,2019-04-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,88,0.4462391881997107,2318994,1.0,0.0,1.0,1.0
GCF_016466595.1,custom,Weissella confusa (firmicutes),Weissella,confusa,LMG 18475,GCF_016466595.1,75,2149009,28653.5,71641,36378,18755,76577.317,219,153955,3.333676126996211,ASM1646659v1,1583,,GCF_016466595.1,GCA_016466595.1,yes,SAMN14219505,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,75,0.4477766263426537,2149009,1.0,1.0,1.0,1.0
GCF_016466305.1,custom,Weissella confusa (firmicutes),Weissella,confusa,BCC 2344,GCF_016466305.1,78,2159186,27681.9,56829,33475,16249,76079.183,308,188996,2.631964082760818,ASM1646630v1,1583,,GCF_016466305.1,GCA_016466305.1,yes,SAMN14219521,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,78,0.4506091647500493,2159186,1.0,0.0,1.0,1.0
GCF_016466255.1,custom,Weissella confusa (firmicutes),Weissella,confusa,BCC 4194,GCF_016466255.1,81,2167360,26757.5,56266,29220,16237,72309.286,308,203687,2.5960615679905508,ASM1646625v1,1583,,GCF_016466255.1,GCA_016466255.1,yes,SAMN14219525,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,81,0.4498523549387273,2167360,1.0,0.0,1.0,1.0
GCF_016466205.1,custom,Weissella confusa (firmicutes),Weissella,confusa,BCC 4255,GCF_016466205.1,88,2080289,23639.6,50964,27941,18339,54079.252,311,129881,2.449851919613092,ASM1646620v1,1583,,GCF_016466205.1,GCA_016466205.1,yes,SAMN14219527,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,88,0.4498331722178986,2080289,1.0,0.0,1.0,1.0
GCF_016466325.1,custom,Weissella confusa (firmicutes),Weissella,confusa,BCC 2384,GCF_016466325.1,91,2090569,22973.3,50964,24180,16073,58389.907,311,154732,2.437805209969152,ASM1646632v1,1583,,GCF_016466325.1,GCA_016466325.1,yes,SAMN14219522,Universita' Cattolica del Sacro Cuore,2021-01-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,91,0.4496732707698239,2090569,1.0,1.0,1.0,1.0
GCF_000239955.1,custom,Weissella confusa LBAE C39-2 (firmicutes),Weissella,confusa,LBAE C39-2,GCF_000239955.1,71,2284024,32169.4,63653,42653,25416,75005.169,122,167738,2.7868796474993256,ASM23995v2,1127131,,GCF_000239955.1,GCA_000239955.2,yes,SAMEA2272020,LISBP,2011-12-22,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,,Weissella,71,0.4478696370966329,2284024,1.0,1.0,1.0,1.0
