genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_014840205.2,PRJNA664484,ASM1484020v2,Contig,na,SAMN16221222,2020-10-31,GCA_014840205.2,full,Bacillus,Bacillus amyloliquefaciens (firmicutes),GCF_014840205.2,,yes,major,amyloliquefaciens,LM,Yunnan Minzu University,1390,ncbi
GCF_000817575.1,PRJNA268537,ASM81757v1,Scaffold,na,SAMN03223812,2015-01-21,GCA_000817575.1,full,Bacillus,Bacillus amyloliquefaciens (firmicutes),GCF_000817575.1,,yes,major,amyloliquefaciens,TF28,"Institute of microbiology, heilongjiang academy sciences",1390,ncbi
GCF_001558705.1,PRJNA304213,ASM155870v1,Scaffold,na,SAMN04296795,2016-02-11,GCA_001558705.1,full,Bacillus,Bacillus amyloliquefaciens (firmicutes),GCF_001558705.1,,yes,major,amyloliquefaciens,11B91,Chinese Academy of Sciences,1390,ncbi
GCF_000494835.1,PRJNA224754,ASM49483v1,Complete Genome,na,SAMN02603639,2013-11-01,GCA_000494835.1,full,Bacillus,Bacillus amyloliquefaciens CC178 (firmicutes),GCF_000494835.1,,yes,major,amyloliquefaciens,CC178,"National Academy of Agricultural Science, RDA",1412898,ncbi
GCF_000330805.1,PRJNA167020,ASM33080v1,Scaffold,na,SAMN02471000,2013-01-15,GCA_000330805.1,full,Bacillus,Bacillus amyloliquefaciens DC-12 (firmicutes),GCF_000330805.1,,yes,major,amyloliquefaciens,DC-12,"School of Bioscience and Bioengineering, South China University of Technology, Guangzhou",1198291,ncbi
GCF_000559145.1,PRJNA236534,BacAmy A3,Contig,na,SAMN02597787,2014-02-06,GCA_000559145.1,full,Bacillus,Bacillus amyloliquefaciens EBL11 (firmicutes),GCF_000559145.1,,yes,major,amyloliquefaciens,EBL11,CSIRO Land and Water,1457158,ncbi
GCF_000465655.1,PRJNA215964,GS De Novo Assembly,Contig,na,SAMN02469682,2013-09-11,GCA_000465655.1,full,Bacillus,Bacillus amyloliquefaciens EGD-AQ14 (firmicutes),GCF_000465655.1,,yes,major,amyloliquefaciens,EGD-AQ14,National Environmental Engineering Research Institute-CSIR,1390372,ncbi
GCF_000784675.1,PRJNA212551,A3_1,Contig,na,SAMN03196740,2014-11-17,GCA_000784675.1,full,Bacillus,Bacillus amyloliquefaciens HB-26 (firmicutes),GCF_000784675.1,,yes,major,amyloliquefaciens,HB-26,Hubei Academy of Agricultural Sciences,1366051,ncbi
GCF_000242855.2,PRJNA73591,ASM24285v2,Complete Genome,na,SAMN02603349,2013-02-13,GCA_000242855.2,full,Bacillus,Bacillus amyloliquefaciens IT-45 (firmicutes),GCF_000242855.2,Representative Genome,yes,major,amyloliquefaciens,IT-45,"Institut Rosell Lallemand, Inc.",1091041,ncbi
GCF_000835145.1,PRJNA184846,ASM83514v1,Complete Genome,na,SAMN02680285,2015-02-10,GCA_000835145.1,full,Bacillus,Bacillus amyloliquefaciens KHG19 (firmicutes),GCF_000835145.1,,yes,major,amyloliquefaciens,KHG19,Kyung Hee University,1292358,ncbi
GCF_000508265.1,PRJNA225659,ASM50826v1,Complete Genome,na,SAMN02641487,2013-12-16,GCA_000508265.1,full,Bacillus,Bacillus amyloliquefaciens LFB112 (firmicutes),GCF_000508265.1,,yes,major,amyloliquefaciens,LFB112,China agricultural university,1415165,ncbi
GCF_001077735.1,PRJNA209927,Lx-11-1.0,Contig,na,SAMN03854673,2015-07-14,GCA_001077735.1,full,Bacillus,Bacillus amyloliquefaciens Lx-11 (firmicutes),GCF_001077735.1,,yes,major,amyloliquefaciens,Lx-11,"Institute of Plant Protection, Jiangsu Academy of Agricultural Sciences",1352353,ncbi
GCF_000469015.2,PRJNA214573,BA1,Contig,na,SAMN02313291,2013-09-18,GCA_000469015.2,full,Bacillus,Bacillus amyloliquefaciens UASWS BA1 (firmicutes),GCF_000469015.2,,yes,major,amyloliquefaciens,UASWS BA1,University of Applied Sciences of Western Switzerland hepia,1384051,ncbi
GCF_001593785.1,PRJNA230904,ASM159378v1,Complete Genome,na,SAMN04565866,2016-03-18,GCA_001593785.1,full,Bacillus,Bacillus amyloliquefaciens UMAF6614 (firmicutes),GCF_001593785.1,,yes,major,amyloliquefaciens,UMAF6614,CBGP,1434324,ncbi
GCF_001593765.1,PRJNA202869,ASM159376v1,Complete Genome,na,SAMN04565829,2016-03-18,GCA_001593765.1,full,Bacillus,Bacillus amyloliquefaciens UMAF6639 (firmicutes),GCF_001593765.1,,yes,major,amyloliquefaciens,UMAF6639,CBGP,1333538,ncbi
GCF_001889385.1,PRJNA341928,ASM188938v1,Complete Genome,na,SAMN05912821,2016-12-06,GCA_001889385.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001889385.1,,yes,major,subtilis,J-5,Hebei Academy of Sciences,1423,ncbi
GCF_000772205.1,PRJNA259307,ASM77220v1,Complete Genome,na,SAMN03009557,2014-11-05,GCA_000772205.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000772205.1,,yes,major,subtilis,Bs-916,Jiangsu Academy of Agricultural Sciences,1423,ncbi
GCF_000772165.1,PRJNA259686,ASM77216v1,Complete Genome,na,SAMN03010507,2014-11-05,GCA_000772165.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000772165.1,,yes,major,subtilis,ATCC 19217,Jiangxi Normal University,1423,ncbi
GCF_000769515.1,PRJNA262507,ASM76951v1,Chromosome,na,SAMN03083512,2014-10-28,GCA_000769515.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000769515.1,,yes,major,subtilis,B-1,Ludwig-Maximilians-Universitaet Muenchen,1423,ncbi
GCF_002113805.1,PRJNA383078,ASM211380v1,Complete Genome,na,SAMN06759033,2017-04-27,GCA_002113805.1,full,Bacillus,Bacillus vallismortis (firmicutes),GCF_002113805.1,,yes,major,vallismortis,NBIF-001,Hubei Academy of Agricultural Sciences,72361,ncbi
GCF_000769555.1,PRJNA263650,ASM76955v1,Complete Genome,na,SAMN03104819,2014-10-28,GCA_000769555.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_000769555.1,Representative Genome,yes,major,velezensis,JS25R,"Institute of Agro-products Processing Science and Technology, Chinese Academy of Agricultural Sciences",492670,ncbi
GCF_002117165.1,PRJNA282552,ASM211716v1,Complete Genome,na,SAMN03571282,2017-05-02,GCA_002117165.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002117165.1,,yes,major,velezensis,CBMB205,Chung-Ang University,492670,ncbi
GCF_003431885.1,PRJNA308996,ASM343188v1,Complete Genome,na,SAMN04419262,2016-05-19,GCA_003431885.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003431885.1,,yes,major,velezensis,CBMB205,Chungbuk National University,492670,ncbi
GCF_002893845.1,PRJNA427854,ASM289384v1,Complete Genome,na,SAMN08275094,2018-01-21,GCA_002893845.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002893845.1,,yes,major,velezensis,10075,GuiZhou University,492670,ncbi
GCF_002968415.1,PRJNA432489,ASM296841v1,Complete Genome,na,SAMN08450108,2018-03-05,GCA_002968415.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002968415.1,,yes,major,velezensis,CGMCC 11640,ZHEJIANG A&F UNIVERSITY,492670,ncbi
GCF_022313395.1,PRJNA768308,ASM2231339v1,Complete Genome,na,SAMN22026941,2022-02-17,GCA_022313395.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022313395.1,,yes,major,velezensis,LOH112,"School of Life Sciences, Sun Yat-sen University",492670,ncbi
GCF_016859395.1,PRJNA590090,ASM1685939v1,Complete Genome,na,SAMN13317266,2021-02-10,GCA_016859395.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016859395.1,,yes,major,velezensis,PEBA20,Shandong Agricultural University,492670,ncbi
GCF_003285085.1,PRJNA474548,ASM328508v1,Complete Genome,na,SAMN09354865,2018-07-01,GCA_003285085.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003285085.1,,yes,major,velezensis,DSYZ,Shandong Agricultural University,492670,ncbi
GCF_002844125.1,PRJNA421848,ASM284412v1,Complete Genome,na,SAMN08158236,2017-12-18,GCA_002844125.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002844125.1,,yes,major,velezensis,Lzh-a42,Dezhou University,492670,ncbi
GCF_021228895.1,PRJNA786890,ASM2122889v1,Complete Genome,na,SAMN23802834,2021-12-19,GCA_021228895.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021228895.1,,yes,major,velezensis,A4P130,Leibniz Centre for Agricultural Landscape Research (ZALF),492670,ncbi
GCF_003265265.1,PRJNA445958,ASM326526v1,Complete Genome,na,SAMN08803959,2018-06-26,GCA_003265265.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003265265.1,,yes,major,velezensis,W1,Yunnan Agricultural University,492670,ncbi
GCF_004119855.1,PRJNA516721,ASM411985v1,Complete Genome,na,SAMN10796307,2019-01-30,GCA_004119855.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004119855.1,,yes,major,velezensis,SRCM103616,Chunlab,492670,ncbi
GCF_003073255.1,PRJNA419138,ASM307325v1,Complete Genome,na,SAMN08043192,2018-04-27,GCA_003073255.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003073255.1,,yes,major,velezensis,QST713,INRA,492670,ncbi
GCF_003667745.1,PRJNA412146,ASM366774v1,Complete Genome,na,SAMN10146799,2018-10-21,GCA_003667745.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003667745.1,,yes,major,velezensis,Bac57,King Abdullah University of Science and Technology,492670,ncbi
GCF_024800625.1,PRJNA872905,ASM2480062v1,Complete Genome,na,SAMN30472978,2022-08-31,GCA_024800625.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024800625.1,,yes,major,velezensis,HF-14109,Henan Normal University,492670,ncbi
GCF_022385175.1,PRJNA807853,ASM2238517v1,Complete Genome,na,SAMN26011239,2022-02-24,GCA_022385175.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022385175.1,,yes,major,velezensis,R-71003,Henan Normal University,492670,ncbi
GCF_001857985.1,PRJNA349795,ASM185798v1,Complete Genome,na,SAMN05517979,2016-10-31,GCA_001857985.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001857985.1,,yes,major,velezensis,9912D,"Institute of Applied Ecology, Chinese Academy of Sciences",492670,ncbi
GCF_023546985.1,PRJNA839221,ASM2354698v1,Complete Genome,na,SAMN28514239,2022-05-25,GCA_023546985.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023546985.1,,yes,major,velezensis,HMB26553,Hebei Academy of Agricultural and Forestry Sciences,492670,ncbi
GCF_019880485.1,PRJNA753960,ASM1988048v1,Complete Genome,na,SAMN20709964,2021-09-05,GCA_019880485.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019880485.1,,yes,major,velezensis,BIM B-454D,"Institute of Microbiology, National Academy of Sciences of Belarus",492670,ncbi
GCF_002741705.1,PRJNA415869,ASM274170v1,Complete Genome,na,SAMN07836906,2017-11-02,GCA_002741705.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002741705.1,,yes,major,velezensis,NKG-1,"Institute of Plant Protection, Chinese Academy of Agricultural Sciences",492670,ncbi
GCF_024925505.1,PRJNA872352,ASM2492550v1,Complete Genome,na,SAMN30456206,2022-09-05,GCA_024925505.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024925505.1,,yes,major,velezensis,SRCM116265,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_013875015.1,PRJNA647609,ASM1387501v1,Complete Genome,na,SAMN15595192,2020-07-29,GCA_013875015.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013875015.1,,yes,major,velezensis,MV2,Pusan National University,492670,ncbi
GCF_018771665.1,PRJNA734319,ASM1877166v1,Complete Genome,na,SAMN19489369,2021-06-08,GCA_018771665.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018771665.1,,yes,major,velezensis,Q12,Vali-e-Asr University of Rafsanjan,492670,ncbi
GCF_020150015.1,PRJNA763745,ASM2015001v1,Complete Genome,na,SAMN21448550,2021-09-26,GCA_020150015.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_020150015.1,,yes,major,velezensis,DMB07,Dongduk Women's University,492670,ncbi
GCF_016415725.1,PRJNA683031,ASM1641572v1,Complete Genome,na,SAMN17016245,2020-12-15,GCA_016415725.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016415725.1,,yes,major,velezensis,LBUM279,Universite de Moncton,492670,ncbi
GCF_019285615.1,PRJNA743717,ASM1928561v1,Complete Genome,na,SAMN20058722,2021-07-20,GCA_019285615.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019285615.1,,yes,major,velezensis,LBY-1,Third Institute of Oceanography,492670,ncbi
GCF_001593395.2,PRJNA315173,ASM159339v2,Complete Genome,na,SAMN04550342,2016-04-29,GCA_001593395.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001593395.2,,yes,major,velezensis,CC09,NanJing University,492670,ncbi
GCF_002944585.1,PRJNA384709,ASM294458v1,Complete Genome,na,SAMN08427082,2018-02-12,GCA_002944585.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002944585.1,,yes,major,velezensis,DKU_NT_04,Dankook University,492670,ncbi
GCF_002243325.2,PRJNA395642,ASM224332v2,Complete Genome,na,SAMN07411923,2017-08-31,GCA_002243325.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002243325.2,,yes,major,velezensis,SCDB 291,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_020149955.1,PRJNA763743,ASM2014995v1,Complete Genome,na,SAMN21448512,2021-09-26,GCA_020149955.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_020149955.1,,yes,major,velezensis,DMB06,Dongduk Women's University,492670,ncbi
GCF_023373485.1,PRJNA834656,ASM2337348v1,Complete Genome,na,SAMN28054740,2022-05-16,GCA_023373485.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023373485.1,,yes,major,velezensis,N3,Fujian Agriculture and Forestry University,492670,ncbi
GCF_004119735.1,PRJNA516540,ASM411973v1,Complete Genome,na,SAMN10790881,2019-01-30,GCA_004119735.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004119735.1,,yes,major,velezensis,SRCM103788,Chunlab,492670,ncbi
GCF_014180705.2,PRJNA642660,ASM1418070v2,Complete Genome,na,SAMN15395675,2020-11-05,GCA_014180705.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014180705.2,,yes,major,velezensis,NST6,Korea Institute of Science and Technology,492670,ncbi
GCF_003854915.1,PRJNA505829,ASM385491v1,Complete Genome,na,SAMN10437817,2018-12-01,GCA_003854915.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003854915.1,,yes,major,velezensis,1B-23,Agriculture and Agri-Food Canada,492670,ncbi
GCF_004119575.1,PRJNA516533,ASM411957v1,Complete Genome,na,SAMN10790859,2019-01-30,GCA_004119575.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004119575.1,,yes,major,velezensis,SRCM103691,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_015732475.1,PRJNA664348,ASM1573247v1,Complete Genome,na,SAMN16207084,2020-12-03,GCA_015732475.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_015732475.1,,yes,major,velezensis,FIO1408,"First Institute of Oceanography, Ministry of Natural Resources (MNR)",492670,ncbi
GCF_014048385.1,PRJNA648165,ASM1404838v1,Complete Genome,na,SAMN15636462,2020-08-03,GCA_014048385.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014048385.1,,yes,major,velezensis,JSRB 08,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_022870725.1,PRJNA727480,ASM2287072v1,Complete Genome,na,SAMN19021835,2022-04-11,GCA_022870725.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022870725.1,,yes,major,velezensis,SW5,Fujian Academy of Agricultural Sciences,492670,ncbi
GCF_021184205.1,PRJNA787006,ASM2118420v1,Complete Genome,na,SAMN23765541,2021-12-15,GCA_021184205.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021184205.1,,yes,major,velezensis,GSBZ09,Shandong Academy of grape,492670,ncbi
GCF_003860445.1,PRJNA477593,ASM386044v1,Complete Genome,na,SAMN09475269,2018-12-04,GCA_003860445.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003860445.1,,yes,major,velezensis,MH25,Shandong Agricultural University,492670,ncbi
GCF_000987825.1,PRJNA282546,ASM98782v1,Complete Genome,na,SAMN03571251,2015-05-04,GCA_000987825.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_000987825.1,,yes,major,velezensis,JJ-D34,Chung-Ang University,492670,ncbi
GCF_009913495.1,PRJNA438180,ASM991349v1,Complete Genome,na,SAMN08707590,2020-01-22,GCA_009913495.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913495.1,,yes,major,velezensis,SRCM102747,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_009913375.1,PRJNA438180,ASM991337v1,Complete Genome,na,SAMN08707587,2020-01-22,GCA_009913375.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913375.1,,yes,major,velezensis,SRCM102744,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_024508215.1,PRJNA862273,ASM2450821v1,Complete Genome,na,SAMN29961780,2022-08-03,GCA_024508215.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024508215.1,,yes,major,velezensis,Ba-0321,Henan Academy of Agricultural Sciences,492670,ncbi
GCF_002688525.1,PRJNA413734,ASM268852v1,Complete Genome,na,SAMN07768195,2017-10-24,GCA_002688525.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002688525.1,,yes,major,velezensis,L-1,Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_020162235.1,PRJNA765017,ASM2016223v1,Complete Genome,na,SAMN21540783,2021-09-28,GCA_020162235.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_020162235.1,,yes,major,velezensis,CSUSB3,California State University San Bernardino,492670,ncbi
GCF_009914175.1,PRJNA438180,ASM991417v1,Complete Genome,na,SAMN09759285,2020-01-22,GCA_009914175.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009914175.1,,yes,major,velezensis,SRCM101368,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_002310315.1,PRJNA401481,ASM231031v1,Complete Genome,na,SAMN07606107,2017-09-18,GCA_002310315.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002310315.1,,yes,major,velezensis,SCGB 1,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_018732185.1,PRJNA734044,ASM1873218v1,Complete Genome,na,SAMN19471376,2021-06-07,GCA_018732185.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018732185.1,,yes,major,velezensis,NZ4,Hebei Agricultural University,492670,ncbi
GCF_022371095.1,PRJNA807451,ASM2237109v1,Complete Genome,na,SAMN25982136,2022-02-23,GCA_022371095.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022371095.1,,yes,major,velezensis,SF327,Shanghai Jiao Tong University,492670,ncbi
GCF_022700875.1,PRJNA673042,ASM2270087v1,Complete Genome,na,SAMN16585295,2022-03-28,GCA_022700875.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022700875.1,,yes,major,velezensis,C1,microbial pathogenic ecology group,492670,ncbi
GCF_003721475.1,PRJNA503324,ASM372147v1,Complete Genome,na,SAMN10358642,2018-11-12,GCA_003721475.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003721475.1,,yes,major,velezensis,NY12-2,Rural Development Administration,492670,ncbi
GCF_002005345.1,PRJNA359634,ASM200534v1,Complete Genome,na,SAMN06196402,2017-02-21,GCA_002005345.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002005345.1,,yes,major,velezensis,GH1-13,National Institute of Agricultural Sciences,492670,ncbi
GCF_014495825.1,PRJNA660362,ASM1449582v1,Complete Genome,na,SAMN15947555,2020-09-09,GCA_014495825.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014495825.1,,yes,major,velezensis,CLA178,Chinese Academy of Forestry,492670,ncbi
GCF_020995365.1,PRJNA779850,ASM2099536v1,Complete Genome,na,SAMN23076874,2021-11-29,GCA_020995365.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_020995365.1,,yes,major,velezensis,B-001,Hunan Academy of Agriculture Sciences,492670,ncbi
GCF_011784665.1,PRJNA612570,ASM1178466v1,Complete Genome,na,SAMN14377086,2020-03-31,GCA_011784665.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_011784665.1,,yes,major,velezensis,S4,University of Delaware,492670,ncbi
GCF_014048285.1,PRJNA648162,ASM1404828v1,Complete Genome,na,SAMN15636460,2020-08-03,GCA_014048285.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014048285.1,,yes,major,velezensis,JSRB 166,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_019720775.1,PRJNA754316,ASM1972077v1,Complete Genome,na,SAMN20752450,2021-08-23,GCA_019720775.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019720775.1,,yes,major,velezensis,CL-4,Institute of Animal Nutrition and Feed,492670,ncbi
GCF_006965525.1,PRJNA421392,ASM696552v1,Complete Genome,na,SAMN08142170,2019-07-14,GCA_006965525.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_006965525.1,,yes,major,velezensis,WRN014,Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_002764075.1,PRJNA416204,ASM276407v1,Complete Genome,na,SAMN07977821,2017-11-13,GCA_002764075.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002764075.1,,yes,major,velezensis,TJ02,Tianjin Agricultural University,492670,ncbi
GCF_019334525.1,PRJNA746309,ASM1933452v1,Complete Genome,na,SAMN20201267,2021-07-25,GCA_019334525.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019334525.1,,yes,major,velezensis,LABIM44,Universidade Estadual de Londrina - UEL,492670,ncbi
GCF_017347625.1,PRJDB11273,ASM1734762v1,Complete Genome,na,SAMD00282796,2021-03-04,GCA_017347625.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_017347625.1,,yes,major,velezensis,AD-3,"NODAI Culture Collection Center, Tokyo University of Agriculture",492670,ncbi
GCF_009931675.1,PRJNA602208,ASM993167v1,Complete Genome,na,SAMN13885683,2020-01-27,GCA_009931675.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009931675.1,,yes,major,velezensis,CACC 316,Center for Industrialization of Agricultural and Livestock Microorganisms,492670,ncbi
GCF_003432425.1,PRJNA400664,ASM343242v1,Complete Genome,na,SAMN07572603,2018-08-30,GCA_003432425.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003432425.1,,yes,major,velezensis,K26,Korea Food Research Institute,492670,ncbi
GCF_009913295.1,PRJNA438180,ASM991329v1,Complete Genome,na,SAMN08707583,2020-01-22,GCA_009913295.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913295.1,,yes,major,velezensis,SRCM102755,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_009789615.1,PRJNA595005,ASM978961v1,Complete Genome,na,SAMN13543270,2019-12-22,GCA_009789615.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009789615.1,,yes,major,velezensis,BA-26,Hebei Academy of Science,492670,ncbi
GCF_022344025.1,PRJNA806673,ASM2234402v1,Complete Genome,na,SAMN25893642,2022-02-20,GCA_022344025.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022344025.1,,yes,major,velezensis,K203,"Rural department administration, National Institute of Agricultural Sciences",492670,ncbi
GCF_019449395.1,PRJNA719718,ASM1944939v1,Complete Genome,na,SAMN18614933,2021-08-05,GCA_019449395.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019449395.1,,yes,major,velezensis,GS-1,Jilin University,492670,ncbi
GCF_013122275.1,PRJNA631949,ASM1312227v1,Complete Genome,na,SAMN14897144,2020-05-19,GCA_013122275.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013122275.1,,yes,major,velezensis,EN01,Academia Sinica,492670,ncbi
GCF_004337655.1,PRJNA523496,ASM433765v1,Complete Genome,na,SAMN10979503,2019-03-11,GCA_004337655.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004337655.1,,yes,major,velezensis,LB002,Nanjing Normal University,492670,ncbi
GCF_021397795.1,PRJNA792055,ASM2139779v1,Complete Genome,na,SAMN24375058,2022-01-10,GCA_021397795.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021397795.1,,yes,major,velezensis,BR-01,Guangxi University,492670,ncbi
GCF_009913335.1,PRJNA438180,ASM991333v1,Complete Genome,na,SAMN08707585,2020-01-22,GCA_009913335.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913335.1,,yes,major,velezensis,SRCM102742,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_009913315.1,PRJNA438180,ASM991331v1,Complete Genome,na,SAMN08707584,2020-01-22,GCA_009913315.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913315.1,,yes,major,velezensis,SRCM102741,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_018866365.1,PRJNA735522,ASM1886636v1,Complete Genome,na,SAMN19587836,2021-06-14,GCA_018866365.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018866365.1,,yes,major,velezensis,GMEKP1,Indonesian Institue of Sciences,492670,ncbi
GCF_003076535.1,PRJNA403940,ASM307653v1,Complete Genome,na,SAMN07622372,2018-05-01,GCA_003076535.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003076535.1,,yes,major,velezensis,BS-37,Nanjing Tech University,492670,ncbi
GCF_002216755.1,PRJNA392845,ASM221675v1,Complete Genome,na,SAMN07311555,2017-07-12,GCA_002216755.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002216755.1,,yes,major,velezensis,157,Jilin Agricultural University,492670,ncbi
GCF_016834435.1,PRJNA695858,ASM1683443v1,Complete Genome,na,SAMN17620320,2021-02-08,GCA_016834435.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016834435.1,,yes,major,velezensis,GUAL210,Guizhou University,492670,ncbi
GCF_024919095.1,PRJNA872910,ASM2491909v1,Complete Genome,na,SAMN30473216,2022-09-04,GCA_024919095.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024919095.1,,yes,major,velezensis,DA4,University of Copenhagen,492670,ncbi
GCF_001023595.1,PRJNA284876,ASM102359v1,Complete Genome,na,SAMN03733934,2015-06-10,GCA_001023595.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001023595.1,,yes,major,velezensis,G341,Pusan National University,492670,ncbi
GCF_001723585.1,PRJNA327161,ASM172358v1,Complete Genome,na,SAMN05323145,2016-09-13,GCA_001723585.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001723585.1,,yes,major,velezensis,M75,National Institute of Agricultural Sciences,492670,ncbi
GCF_024734115.1,PRJNA869689,ASM2473411v1,Complete Genome,na,SAMN30313915,2022-08-23,GCA_024734115.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024734115.1,,yes,major,velezensis,YS-AT-DS1,"Northeast Institute of geography and AGgroecology, Chinese Academy of Sciences",492670,ncbi
GCF_002761535.1,PRJNA352439,ASM276153v1,Complete Genome,na,SAMN05980781,2017-11-07,GCA_002761535.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002761535.1,,yes,major,velezensis,ATR2,"Wuhan Institute of Virology, Chinese Academy of Sciences",492670,ncbi
