genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_002357875.1,PRJDB5007,ASM235787v1,Complete Genome,na,SAMD00056132,2017-04-06,GCA_002357875.1,full,Escherichia,Escherichia coli (E. coli),GCF_002357875.1,,yes,major,coli,MRY15-131,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",562,ncbi
GCF_002357895.1,PRJDB5007,ASM235789v1,Complete Genome,na,SAMD00056131,2017-04-06,GCA_002357895.1,full,Escherichia,Escherichia coli (E. coli),GCF_002357895.1,,yes,major,coli,MRY15-117,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",562,ncbi
GCF_002357915.1,PRJDB5007,ASM235791v1,Complete Genome,na,SAMD00056130,2017-04-06,GCA_002357915.1,full,Escherichia,Escherichia coli (E. coli),GCF_002357915.1,,yes,major,coli,20Ec-P-124,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",562,ncbi
GCF_002393365.1,PRJNA231221,ASM239336v1,Complete Genome,na,SAMN07312447,2017-09-28,GCA_002393365.1,full,Escherichia,Escherichia coli (E. coli),GCF_002393365.1,,yes,major,coli,FDAARGOS_403,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002443135.1,PRJNA408166,ASM244313v1,Chromosome,na,SAMN07679697,2017-10-04,GCA_002443135.1,full,Escherichia,Escherichia coli M12 (E. coli),GCF_002443135.1,,yes,major,coli,M12,Brigham Young University,1392858,ncbi
GCF_002393465.1,PRJNA231221,ASM239346v1,Complete Genome,na,SAMN07312445,2017-09-28,GCA_002393465.1,full,Escherichia,Escherichia coli (E. coli),GCF_002393465.1,,yes,major,coli,FDAARGOS_401,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002494365.2,PRJNA411977,ASM249436v2,Complete Genome,na,SAMN07692432,2018-07-20,GCA_002494365.2,full,Escherichia,Escherichia coli (E. coli),GCF_002494365.2,,yes,major,coli,KL53,Comenius University in Bratislava,562,ncbi
GCF_002587005.1,PRJNA413755,ASM258700v1,Complete Genome,na,SAMN07765387,2017-10-18,GCA_002587005.1,full,Escherichia,Escherichia coli (E. coli),GCF_002587005.1,,yes,major,coli,IMT16316,Robert Koch Institute,562,ncbi
GCF_002589795.1,PRJNA231221,ASM258979v1,Complete Genome,na,SAMN07312477,2017-10-18,GCA_002589795.1,full,Escherichia,Escherichia coli (E. coli),GCF_002589795.1,,yes,major,coli,FDAARGOS_433,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002591135.1,PRJNA231221,ASM259113v1,Complete Genome,na,SAMN07312492,2017-10-18,GCA_002591135.1,full,Escherichia,Escherichia coli (E. coli),GCF_002591135.1,,yes,major,coli,FDAARGOS_448,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002634895.1,PRJNA231221,ASM263489v1,Chromosome,na,SAMN07312478,2017-10-18,GCA_002634895.1,full,Escherichia,Escherichia coli (E. coli),GCF_002634895.1,,yes,major,coli,FDAARGOS_434,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002716885.1,PRJNA69941,ASM271688v1,Complete Genome,na,SAMN04623227,2017-10-25,GCA_002716885.1,full,Escherichia,Escherichia coli O91 str. RM7190 (E. coli),GCF_002716885.1,,yes,major,coli,RM7190,USDA-ARS-WRRC-PSM,1055545,ncbi
GCF_002741155.1,PRJNA218110,ASM274115v1,Chromosome,na,SAMN05368232,2017-11-02,GCA_002741155.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741155.1,,yes,major,coli,00-3279,CDC,562,ncbi
GCF_002741175.1,PRJNA218110,ASM274117v1,Complete Genome,na,SAMN04578538,2017-11-02,GCA_002741175.1,full,Escherichia,Escherichia coli O25:NM (E. coli),GCF_002741175.1,,yes,major,coli,2014EL-1343-2,CDC,1446707,ncbi
GCF_002741215.1,PRJNA218110,ASM274121v1,Complete Genome,na,SAMN07656203,2017-11-02,GCA_002741215.1,full,Escherichia,Escherichia coli O15:H11 (E. coli),GCF_002741215.1,,yes,major,coli,90-9272,CDC,2048777,ncbi
GCF_002741195.1,PRJNA218110,ASM274119v1,Complete Genome,na,SAMN07638908,2017-11-02,GCA_002741195.1,full,Escherichia,Escherichia coli O6:H16 (E. coli),GCF_002741195.1,,yes,major,coli,2014EL-1346-6,CDC,1446746,ncbi
GCF_002741235.1,PRJNA218110,ASM274123v1,Chromosome,na,SAMN07656204,2017-11-02,GCA_002741235.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741235.1,,yes,major,coli,90-9276,CDC,562,ncbi
GCF_002741295.1,PRJNA218110,ASM274129v1,Complete Genome,na,SAMN01916957,2017-11-02,GCA_002741295.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741295.1,,yes,major,coli,ATCC 43886,CDC,562,ncbi
GCF_002741255.1,PRJNA218110,ASM274125v1,Complete Genome,na,SAMN07656205,2017-11-02,GCA_002741255.1,full,Escherichia,Escherichia coli O114:H49 (E. coli),GCF_002741255.1,,yes,major,coli,90-9280,CDC,2048775,ncbi
GCF_002741315.1,PRJNA218110,ASM274131v1,Complete Genome,na,SAMN07656209,2017-11-02,GCA_002741315.1,full,Escherichia,Escherichia coli O25:H16 (E. coli),GCF_002741315.1,,yes,major,coli,F5505-C1,CDC,2048780,ncbi
GCF_002741335.1,PRJNA218110,ASM274133v1,Complete Genome,na,SAMN04621488,2017-11-02,GCA_002741335.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741335.1,,yes,major,coli,F5656C1,CDC,562,ncbi
GCF_002741435.1,PRJNA218110,ASM274143v1,Complete Genome,na,SAMN07509121,2017-11-02,GCA_002741435.1,full,Escherichia,Escherichia coli O169:H41 (E. coli),GCF_002741435.1,,yes,major,coli,2014EL-1345-2,CDC,1446701,ncbi
GCF_002741355.1,PRJNA218110,ASM274135v1,Complete Genome,na,SAMN01917241,2017-11-02,GCA_002741355.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741355.1,,yes,major,coli,ATCC 43896,CDC,562,ncbi
GCF_002741455.1,PRJNA218110,ASM274145v1,Complete Genome,na,SAMN07656206,2017-11-02,GCA_002741455.1,full,Escherichia,Escherichia coli O128:H27 (E. coli),GCF_002741455.1,,yes,major,coli,90-9281,CDC,2048776,ncbi
GCF_002741475.1,PRJNA218110,ASM274147v1,Complete Genome,na,SAMN07731009,2017-11-02,GCA_002741475.1,full,Escherichia,Escherichia coli O27:H7 (E. coli),GCF_002741475.1,,yes,major,coli,B4103-1,CDC,2048781,ncbi
GCF_002741495.1,PRJNA218110,ASM274149v1,Complete Genome,na,SAMN07656210,2017-11-02,GCA_002741495.1,full,Escherichia,Escherichia coli O169:H41 (E. coli),GCF_002741495.1,,yes,major,coli,F6326-C1,CDC,1446701,ncbi
GCF_002741515.1,PRJNA218110,ASM274151v1,Complete Genome,na,SAMN07656211,2017-11-02,GCA_002741515.1,full,Escherichia,Escherichia coli O6:H16 (E. coli),GCF_002741515.1,,yes,major,coli,F6699,CDC,1446746,ncbi
GCF_002741535.1,PRJNA218110,ASM274153v1,Complete Genome,na,SAMN07172369,2017-11-02,GCA_002741535.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741535.1,,yes,major,coli,F8111-1SC3,CDC,562,ncbi
GCF_002741555.1,PRJNA218110,ASM274155v1,Complete Genome,na,SAMN04625459,2017-11-02,GCA_002741555.1,full,Escherichia,Escherichia coli (E. coli),GCF_002741555.1,,yes,major,coli,F9792,CDC,562,ncbi
GCF_002741575.1,PRJNA218110,ASM274157v1,Complete Genome,na,SAMN07656212,2017-11-02,GCA_002741575.1,full,Escherichia,Escherichia coli O6:H16 (E. coli),GCF_002741575.1,,yes,major,coli,M9682-C1,CDC,1446746,ncbi
GCF_002761835.1,PRJNA415232,ASM276183v1,Complete Genome,na,SAMN07819355,2017-11-08,GCA_002761835.1,full,Escherichia,Escherichia coli (E. coli),GCF_002761835.1,,yes,major,coli,WG5,Technical University of Denmark,562,ncbi
GCF_002741595.1,PRJNA218110,ASM274159v1,Complete Genome,na,SAMN04851096,2017-11-02,GCA_002741595.1,full,Escherichia,Escherichia coli O178:H19 (E. coli),GCF_002741595.1,,yes,major,coli,2012C-4431,CDC,2048778,ncbi
GCF_002763515.2,PRJNA389912,ASM276351v3,Complete Genome,na,SAMN07210972,2018-01-05,GCA_002763515.3,full,Escherichia,Escherichia coli (E. coli),GCF_002763515.2,,yes,major,coli,BH100 substr. MG2014,UFMG,562,ncbi
GCF_002764155.1,PRJNA218110,ASM276415v1,Chromosome,na,SAMN07656202,2017-11-13,GCA_002764155.1,full,Escherichia,Escherichia coli (E. coli),GCF_002764155.1,,yes,major,coli,90-9269,CDC,562,ncbi
GCF_002763995.1,PRJNA417204,ASM276399v1,Complete Genome,na,SAMN07980821,2017-11-13,GCA_002763995.1,full,Escherichia,Escherichia coli (E. coli),GCF_002763995.1,,yes,major,coli,NQ3,Huazhong Agricultural University,562,ncbi
GCF_002764015.1,PRJNA417204,ASM276401v1,Complete Genome,na,SAMN07980822,2017-11-13,GCA_002764015.1,full,Escherichia,Escherichia coli (E. coli),GCF_002764015.1,,yes,major,coli,LS4,Huazhong Agricultural University,562,ncbi
GCF_002764175.1,PRJNA218110,ASM276417v1,Chromosome,na,SAMN07656208,2017-11-13,GCA_002764175.1,full,Escherichia,Escherichia coli (E. coli),GCF_002764175.1,,yes,major,coli,F5176C6,CDC,562,ncbi
GCF_002786655.1,PRJNA416193,ASM278665v1,Complete Genome,na,SAMN07944239,2017-11-20,GCA_002786655.1,full,Escherichia,Escherichia coli (E. coli),GCF_002786655.1,,yes,major,coli,CREC-532,Yonsei University College of medicine,562,ncbi
GCF_002787215.1,PRJNA292901,ASM278721v1,Complete Genome,na,SAMN04014847,2017-11-20,GCA_002787215.1,full,Escherichia,Escherichia coli (E. coli),GCF_002787215.1,,yes,major,coli,AR_0006,Centers for Disease Control and Prevention,562,ncbi
GCF_002787315.1,PRJNA292901,ASM278731v1,Complete Genome,na,SAMN04014855,2017-11-20,GCA_002787315.1,full,Escherichia,Escherichia coli (E. coli),GCF_002787315.1,,yes,major,coli,AR_0014,Centers for Disease Control and Prevention,562,ncbi
GCF_002787545.1,PRJNA416193,ASM278754v1,Complete Genome,na,SAMN07944243,2017-11-20,GCA_002787545.1,full,Escherichia,Escherichia coli (E. coli),GCF_002787545.1,,yes,major,coli,CREC-629,Yonsei University College of medicine,562,ncbi
GCF_002787645.1,PRJNA416193,ASM278764v1,Complete Genome,na,SAMN07944240,2017-11-20,GCA_002787645.1,full,Escherichia,Escherichia coli (E. coli),GCF_002787645.1,,yes,major,coli,CREC-544,Yonsei University College of medicine,562,ncbi
GCF_002787935.1,PRJNA416193,ASM278793v1,Complete Genome,na,SAMN07944241,2017-11-20,GCA_002787935.1,full,Escherichia,Escherichia coli (E. coli),GCF_002787935.1,,yes,major,coli,CREC-591,Yonsei University College of medicine,562,ncbi
GCF_002788115.1,PRJNA292901,ASM278811v1,Complete Genome,na,SAMN04014856,2017-11-20,GCA_002788115.1,full,Escherichia,Escherichia coli (E. coli),GCF_002788115.1,,yes,major,coli,AR_0015,Centers for Disease Control and Prevention,562,ncbi
GCF_002788295.1,PRJNA292901,ASM278829v1,Complete Genome,na,SAMN04014852,2017-11-20,GCA_002788295.1,full,Escherichia,Escherichia coli (E. coli),GCF_002788295.1,,yes,major,coli,AR_0011,Centers for Disease Control and Prevention,562,ncbi
GCF_002796445.1,PRJNA292901,ASM279644v1,Complete Genome,na,SAMN04014860,2017-11-27,GCA_002796445.1,full,Escherichia,Escherichia coli (E. coli),GCF_002796445.1,,yes,major,coli,AR_0019,Centers for Disease Control and Prevention,562,ncbi
GCF_002796585.1,PRJNA292901,ASM279658v1,Complete Genome,na,SAMN04014858,2017-11-27,GCA_002796585.1,full,Escherichia,Escherichia coli (E. coli),GCF_002796585.1,,yes,major,coli,AR_0017,Centers for Disease Control and Prevention,562,ncbi
GCF_002803805.1,PRJNA419025,ASM280380v2,Complete Genome,na,SAMN08040561,2017-12-05,GCA_002803805.2,full,Escherichia,Escherichia coli (E. coli),GCF_002803805.1,,yes,major,coli,CV839-15,Harbin Veterinary Research Institute,562,ncbi
GCF_002803905.1,PRJNA417244,ASM280390v1,Complete Genome,na,SAMN07983336,2017-12-04,GCA_002803905.1,full,Escherichia,Escherichia coli (E. coli),GCF_002803905.1,,yes,major,coli,AMA1167,Statens Serum Institut,562,ncbi
GCF_002812545.1,PRJNA420050,ASM281254v1,Complete Genome,na,SAMN08104834,2017-12-06,GCA_002812545.1,full,Escherichia,Escherichia coli (E. coli),GCF_002812545.1,,yes,major,coli,SC516,Sichuan university,562,ncbi
GCF_002804345.2,PRJNA419662,ASM280434v3,Chromosome,na,SAMN08094773,2018-08-29,GCA_002804345.3,full,Escherichia,Escherichia coli (E. coli),GCF_002804345.2,,yes,major,coli,S17-13,Changchun Veterinary Institute,562,ncbi
GCF_002811555.3,PRJNA418674,ASM281155v3,Complete Genome,na,SAMN07510673,2018-09-26,GCA_002811555.3,full,Escherichia,Escherichia coli (E. coli),GCF_002811555.3,,yes,major,coli,WCHEC025943,"West China Hospital, Sichuan University",562,ncbi
GCF_002843685.1,PRJNA421841,ASM284368v1,Complete Genome,na,SAMN08158212,2017-12-17,GCA_002843685.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_002843685.1,,yes,major,coli,K-12 substr. MG1655,Harvard Medical School,511145,ncbi
GCF_002812685.2,PRJNA420400,ASM281268v3,Chromosome,na,SAMN08111325,2018-08-29,GCA_002812685.3,full,Escherichia,Escherichia coli (E. coli),GCF_002812685.2,,yes,major,coli,S17-20,Changchun Veterinary Institute,562,ncbi
GCF_002844165.1,PRJNA393703,ASM284416v1,Complete Genome,na,SAMN07339706,2017-12-15,GCA_002844165.1,full,Escherichia,Escherichia coli O121:H19 (E. coli),GCF_002844165.1,,yes,major,coli,16-9255,National Microbiology Laboratory at Guelph,991915,ncbi
GCF_002844685.1,PRJNA421631,ASM284468v1,Complete Genome,na,SAMN08148591,2017-12-19,GCA_002844685.1,full,Escherichia,Escherichia coli (E. coli),GCF_002844685.1,,yes,major,coli,ExPEC XM,Nanjing Agricultural University,562,ncbi
GCF_002846135.1,PRJNA421388,ASM284613v1,Complete Genome,na,SAMN08148171,2017-12-21,GCA_002846135.1,full,Escherichia,Escherichia coli (E. coli),GCF_002846135.1,,yes,major,coli,MS8345,University of Queensland,562,ncbi
GCF_002848225.1,PRJNA387700,ASM284822v1,Complete Genome,na,SAMN07197446,2017-12-28,GCA_002848225.1,full,Escherichia,Escherichia coli (E. coli),GCF_002848225.1,,yes,major,coli,DH5alpha,ANSES Ploufragan CoVetLab,562,ncbi
GCF_002850675.4,PRJNA418674,ASM285067v5,Complete Genome,na,SAMN07768275,2019-08-19,GCA_002850675.5,full,Escherichia,Escherichia coli (E. coli),GCF_002850675.4,,yes,major,coli,SCEC020023,"West China Hospital, Sichuan University",562,ncbi
GCF_002853715.1,PRJNA414689,ASM285371v1,Complete Genome,na,SAMN07807401,2018-01-03,GCA_002853715.1,full,Escherichia,Escherichia coli (E. coli),GCF_002853715.1,,yes,major,coli,14EC020,South China Sea Institute of Oceanology,562,ncbi
GCF_002853655.1,PRJNA414687,ASM285365v1,Complete Genome,na,SAMN07807400,2018-01-03,GCA_002853655.1,full,Escherichia,Escherichia coli (E. coli),GCF_002853655.1,,yes,major,coli,14EC017,South China Sea Institute of Oceanology,562,ncbi
GCF_002853805.1,PRJNA414690,ASM285380v1,Complete Genome,na,SAMN07807402,2018-01-03,GCA_002853805.1,full,Escherichia,Escherichia coli (E. coli),GCF_002853805.1,,yes,major,coli,14EC029,South China Sea Institute of Oceanology,562,ncbi
GCF_002853965.1,PRJNA414692,ASM285396v1,Complete Genome,na,SAMN07807404,2018-01-03,GCA_002853965.1,full,Escherichia,Escherichia coli (E. coli),GCF_002853965.1,,yes,major,coli,14EC047,South China Sea Institute of Oceanology,562,ncbi
GCF_002854065.1,PRJNA414691,ASM285406v1,Complete Genome,na,SAMN07807403,2018-01-03,GCA_002854065.1,full,Escherichia,Escherichia coli (E. coli),GCF_002854065.1,,yes,major,coli,14EC033,South China Sea Institute of Oceanology,562,ncbi
GCF_002855325.1,PRJNA414685,ASM285532v1,Complete Genome,na,SAMN07792806,2018-01-03,GCA_002855325.1,full,Escherichia,Escherichia coli (E. coli),GCF_002855325.1,,yes,major,coli,14EC001,South China Sea Institute of Oceanology,562,ncbi
GCF_002855415.1,PRJNA414686,ASM285541v1,Complete Genome,na,SAMN07807399,2018-01-03,GCA_002855415.1,full,Escherichia,Escherichia coli (E. coli),GCF_002855415.1,,yes,major,coli,14EC007,South China Sea Institute of Oceanology,562,ncbi
GCF_002859105.1,PRJNA389912,ASM285910v1,Complete Genome,na,SAMN08117235,2018-01-04,GCA_002859105.1,full,Escherichia,Escherichia coli (E. coli),GCF_002859105.1,,yes,major,coli,BH100 substr. MG2017,UFMG,562,ncbi
GCF_002860085.1,PRJNA360014,ASM286008v1,Complete Genome,na,SAMN06198938,2018-01-04,GCA_002860085.1,full,Escherichia,Escherichia coli (E. coli),GCF_002860085.1,,yes,major,coli,CRE1540,The University of Hong Kong,562,ncbi
GCF_002860105.1,PRJNA360013,ASM286010v1,Complete Genome,na,SAMN06198937,2018-01-04,GCA_002860105.1,full,Escherichia,Escherichia coli (E. coli),GCF_002860105.1,,yes,major,coli,CRE1493,The University of Hong Kong,562,ncbi
GCF_002863665.1,PRJNA412521,ASM286366v1,Complete Genome,na,SAMN07767837,2018-01-05,GCA_002863665.1,full,Escherichia,Escherichia coli (E. coli),GCF_002863665.1,,yes,major,coli,SMN197SH3,University of Idaho,562,ncbi
GCF_002863685.1,PRJNA412521,ASM286368v1,Complete Genome,na,SAMN07806871,2018-01-05,GCA_002863685.1,full,Escherichia,Escherichia coli (E. coli),GCF_002863685.1,,yes,major,coli,SMN152SH1,University of Idaho,562,ncbi
GCF_002863845.1,PRJNA392470,ASM286384v1,Complete Genome,na,SAMN07302603,2018-01-05,GCA_002863845.1,full,Escherichia,Escherichia coli (E. coli),GCF_002863845.1,,yes,major,coli,STEC299,National Institute for Communicable Disease Control and Prevention,562,ncbi
GCF_002863885.1,PRJNA412521,ASM286388v1,Complete Genome,na,SAMN07716515,2018-01-05,GCA_002863885.1,full,Escherichia,Escherichia coli (E. coli),GCF_002863885.1,,yes,major,coli,SMN013SH2,University of Idaho,562,ncbi
GCF_002870165.1,PRJNA418674,ASM287016v1,Complete Genome,na,SAMN08281024,2018-01-10,GCA_002870165.1,full,Escherichia,Escherichia coli (E. coli),GCF_002870165.1,,yes,major,coli,SCEC020007,"West China Hospital, Sichuan University",562,ncbi
GCF_002879735.1,PRJNA427657,ASM287973v1,Chromosome,na,SAMN08242382,2018-01-14,GCA_002879735.1,full,Escherichia,Escherichia coli (E. coli),GCF_002879735.1,,yes,major,coli,Ec40,CSIR-Institute of Microbial Technology,562,ncbi
GCF_002879975.1,PRJNA428980,ASM287997v1,Complete Genome,na,SAMN08326676,2018-01-15,GCA_002879975.1,full,Escherichia,Escherichia coli (E. coli),GCF_002879975.1,,yes,major,coli,ML35,Providence College,562,ncbi
GCF_002887715.1,PRJNA389912,ASM288771v1,Complete Genome,na,SAMN08118424,2018-01-17,GCA_002887715.1,full,Escherichia,Escherichia coli (E. coli),GCF_002887715.1,,yes,major,coli,BH100L substr. MG2017,UFMG,562,ncbi
GCF_002893905.2,PRJNA419620,ASM289390v2,Complete Genome,na,SAMN08093640,2018-01-26,GCA_002893905.2,full,Escherichia,Escherichia coli (E. coli),GCF_002893905.2,,yes,major,coli,CV839-06,Harbin Veterinary Research Institute,562,ncbi
GCF_002899475.1,PRJNA429943,ASM289947v1,Complete Genome,na,SAMN08362704,2018-01-25,GCA_002899475.1,full,Escherichia,Escherichia coli (E. coli),GCF_002899475.1,,yes,major,coli,DH5alpha,Henan Nornal University,562,ncbi
GCF_002899495.1,PRJNA430164,ASM289949v1,Complete Genome,na,SAMN08367764,2018-01-25,GCA_002899495.1,full,Escherichia,Escherichia coli (E. coli),GCF_002899495.1,,yes,major,coli,CAR,"Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)",562,ncbi
GCF_002899515.1,PRJNA430164,ASM289951v1,Complete Genome,na,SAMN08367768,2018-01-25,GCA_002899515.1,full,Escherichia,Escherichia coli (E. coli),GCF_002899515.1,,yes,major,coli,LIM,"Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)",562,ncbi
GCF_002899535.1,PRJNA430164,ASM289953v1,Complete Genome,na,SAMN08367769,2018-01-25,GCA_002899535.1,full,Escherichia,Escherichia coli (E. coli),GCF_002899535.1,,yes,major,coli,CIT,"Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)",562,ncbi
GCF_002934025.1,PRJNA325487,ASM293402v1,Complete Genome,na,SAMN05290638,2018-02-13,GCA_002934025.1,full,Escherichia,Escherichia coli (E. coli),GCF_002934025.1,,yes,major,coli,DTU-1,Technical University of Denmark,562,ncbi
GCF_002903125.1,PRJNA430813,ASM290312v1,Complete Genome,na,SAMN05341196,2018-01-29,GCA_002903125.1,full,Escherichia,Escherichia coli (E. coli),GCF_002903125.1,,yes,major,coli,ECONIH6,NIH,562,ncbi
GCF_002900305.1,PRJNA389912,ASM290030v1,Complete Genome,na,SAMN08272629,2018-01-26,GCA_002900305.1,full,Escherichia,Escherichia coli (E. coli),GCF_002900305.1,,yes,major,coli,BH100N substr. MG2017,UFMG,562,ncbi
GCF_002925525.1,PRJNA416908,YDC107,Complete Genome,na,SAMN07974445,2018-01-12,GCA_002925525.1,full,Escherichia,Escherichia coli (E. coli),GCF_002925525.1,,no,major,coli,YDC107,"University of Maryland, School of Medicine",562,ncbi
GCF_002934895.1,PRJNA430813,ASM293489v1,Complete Genome,na,SAMN03455998,2018-02-04,GCA_002934895.1,full,Escherichia,Escherichia coli (E. coli),GCF_002934895.1,,yes,major,coli,ECONIH4,NIH,562,ncbi
GCF_002944935.1,PRJNA231221,ASM294493v1,Complete Genome,na,SAMN03996288,2018-02-20,GCA_002944935.1,full,Escherichia,Escherichia coli (E. coli),GCF_002944935.1,,yes,major,coli,FDAARGOS_144,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,562,ncbi
GCF_002945135.3,PRJNA418674,ASM294513v3,Complete Genome,na,SAMN06209723,2019-08-22,GCA_002945135.3,full,Escherichia,Escherichia coli (E. coli),GCF_002945135.3,,yes,major,coli,WCHEC005237,"West China Hospital, Sichuan University",562,ncbi
GCF_002948655.1,PRJNA292904,ASM294865v1,Complete Genome,na,SAMN04014918,2018-02-19,GCA_002948655.1,full,Escherichia,Escherichia coli (E. coli),GCF_002948655.1,,yes,major,coli,AR_0077,Centers for Disease Control and Prevention,562,ncbi
GCF_002946715.1,PRJNA315192,ASM294671v1,Complete Genome,na,SAMN08498861,2018-02-18,GCA_002946715.1,full,Escherichia,Escherichia coli (E. coli),GCF_002946715.1,,yes,major,coli,266917_2,Health Protection Agency,562,ncbi
GCF_002951655.1,PRJNA361032,ASM295165v1,Complete Genome,na,SAMN06219553,2018-02-05,GCA_002951655.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951655.1,,yes,major,coli,13P477T,The University of Hong Kong,562,ncbi
GCF_002951675.1,PRJNA361032,ASM295167v1,Complete Genome,na,SAMN06219546,2018-02-05,GCA_002951675.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951675.1,,yes,major,coli,Combat2C1,The University of Hong Kong,562,ncbi
GCF_002951695.1,PRJNA361032,ASM295169v1,Complete Genome,na,SAMN06219547,2018-02-05,GCA_002951695.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951695.1,,yes,major,coli,Combat13F7,The University of Hong Kong,562,ncbi
GCF_002951715.1,PRJNA361032,ASM295171v1,Complete Genome,na,SAMN06219548,2018-02-05,GCA_002951715.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951715.1,,yes,major,coli,13KWH46,The University of Hong Kong,562,ncbi
GCF_002951735.1,PRJNA361032,ASM295173v1,Complete Genome,na,SAMN06219554,2018-02-05,GCA_002951735.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951735.1,,yes,major,coli,13P484A,The University of Hong Kong,562,ncbi
GCF_002951755.1,PRJNA361032,ASM295175v1,Complete Genome,na,SAMN06219549,2018-02-05,GCA_002951755.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951755.1,,yes,major,coli,13TMH22,The University of Hong Kong,562,ncbi
GCF_002951775.1,PRJNA361032,ASM295177v1,Complete Genome,na,SAMN06219550,2018-02-05,GCA_002951775.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951775.1,,yes,major,coli,13C1065T,The University of Hong Kong,562,ncbi
GCF_002951795.1,PRJNA361032,ASM295179v1,Complete Genome,na,SAMN06219551,2018-02-05,GCA_002951795.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951795.1,,yes,major,coli,13C1079T,The University of Hong Kong,562,ncbi
GCF_002951855.1,PRJNA362852,ASM295185v1,Complete Genome,na,SAMN06250205,2018-02-06,GCA_002951855.1,full,Escherichia,Escherichia coli (E. coli),GCF_002951855.1,,yes,major,coli,FHI_NMBU_03,Norwegian University of Life Sciences,562,ncbi
GCF_002952695.1,PRJNA324610,ASM295269v1,Complete Genome,na,SAMN05210898,2018-02-01,GCA_002952695.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952695.1,,yes,major,coli,FORC_042,"Food-borne Pathogen Omics Research Center, FORC",562,ncbi
GCF_002952095.1,PRJNA361032,ASM295209v1,Complete Genome,na,SAMN07187744,2018-02-02,GCA_002952095.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952095.1,,yes,major,coli,Combat11I9,The University of Hong Kong,562,ncbi
GCF_002952855.1,PRJNA430697,ASM295285v1,Complete Genome,na,SAMN08380018,2018-02-01,GCA_002952855.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952855.1,,yes,major,coli,7FA,University of Texas at Austin,562,ncbi
GCF_002952875.1,PRJNA430697,ASM295287v1,Complete Genome,na,SAMN08380016,2018-02-01,GCA_002952875.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952875.1,,yes,major,coli,6FA,University of Texas at Austin,562,ncbi
GCF_002952895.1,PRJNA430697,ASM295289v1,Complete Genome,na,SAMN08380015,2018-02-01,GCA_002952895.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952895.1,,yes,major,coli,6A,University of Texas at Austin,562,ncbi
GCF_002952915.1,PRJNA430697,ASM295291v1,Complete Genome,na,SAMN08380010,2018-02-01,GCA_002952915.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952915.1,,yes,major,coli,3FA,University of Texas at Austin,562,ncbi
GCF_002952935.1,PRJNA430697,ASM295293v1,Complete Genome,na,SAMN08380008,2018-02-01,GCA_002952935.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952935.1,,yes,major,coli,3A,University of Texas at Austin,562,ncbi
GCF_002952955.1,PRJNA430697,ASM295295v1,Complete Genome,na,SAMN08380003,2018-02-01,GCA_002952955.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952955.1,,yes,major,coli,2_0,University of Texas at Austin,562,ncbi
GCF_002952995.1,PRJNA430697,ASM295299v1,Complete Genome,na,SAMN08380021,2018-02-01,GCA_002952995.1,full,Escherichia,Escherichia coli (E. coli),GCF_002952995.1,,yes,major,coli,9A,University of Texas at Austin,562,ncbi
